"","name","first_name","last_name","birth_city","birth_state","birth_country","birth_date","college","draft_team","draft_round","draft_pick","draft_year","position","height","weight","death_date","death_city","death_state","death_country","year_start","year_end","careerLength","latitude","longitude"
"8697","Kenny Harris","Kenny","Harris","Durham","NC","USA","4/25/1975","North Carolina St.",NA,NA,NA,NA,"DB","1-Jun",198,NA,NA,NA,NA,2006,2013,7,35.9940329,-78.898619
"8699","Leonard Harris","Leonard","Harris","McKinney","TX","USA","11/27/1960","Austin",NA,NA,NA,NA,"WR","8-May",162,NA,NA,NA,NA,2006,2013,7,33.1972465,-96.6397822
"8700","Leotis Harris","Leotis","Harris","Little Rock","AR","USA","6/28/1955","Arkansas","Green Bay Packers","6th","144th",1978,"G","1-Jun",267,NA,NA,NA,NA,2006,2013,7,34.7464809,-92.2895948
"8701","Leroy Harris","Leroy","Harris","Savannah","GA","USA","7/3/1954","Arkansas St.","Miami Dolphins","5th","123rd",1977,"RB","9-May",226,NA,NA,NA,NA,2006,2013,7,32.0808989,-81.091203
"8702","Leroy Harris","Leroy","Harris","Raleigh","NC","USA","6/6/1984","North Carolina St.","Tennessee Titans","4th","115th",2007,"C","2-Jun",298,NA,NA,NA,NA,2006,2013,7,35.7795897,-78.6381787
"8703","Lou Harris","Lou","Harris","Washington","DC","USA","3/25/1946","Kent St.","Pittsburgh Steelers","14th","363rd",1968,"DB","Jun-00",180,NA,NA,NA,NA,2006,2013,7,47.7510741,-120.7401385
"8704","M.L. Harris","M.L.","Harris","Columbus","OH","USA","1/16/1954","Tampa",NA,NA,NA,NA,"TE","5-Jun",238,NA,NA,NA,NA,2006,2013,7,39.9611755,-82.9987942
"8706","Mark Harris","Mark","Harris","Clovis","NM","USA","4/28/1970","Southern Utah",NA,NA,NA,NA,"WR","4-Jun",201,NA,NA,NA,NA,2006,2013,7,34.4047987,-103.2052272
"8707","Marques Harris","Marques","Harris","Salt Lake City","UT","USA","9/20/1981","Southern Utah",NA,NA,NA,NA,"LB","1-Jun",231,NA,NA,NA,NA,2006,2013,7,40.7607793,-111.8910474
"8708","Marshall Harris","Marshall","Harris","San Antonio","TX","USA","12/6/1955","TCU","New York Jets","8th","198th",1979,"DE-NT","6-Jun",261,NA,NA,NA,NA,2006,2013,7,29.4241219,-98.4936282
"8709","Marv Harris","Marv","Harris","Coos Bay","OR","USA","7/8/1942","Stanford","Los Angeles Rams","13th","175th",1964,"LB","1-Jun",237,NA,NA,NA,NA,2006,2013,7,43.3665007,-124.2178903
"8710","Michael Harris","Michael","Harris","Shreveport","LA","USA","8/30/1966","Grambling St.",NA,NA,NA,NA,"C-G","4-Jun",306,NA,NA,NA,NA,2006,2013,7,32.5251516,-93.7501789
"8713","Napoleon Harris","Napoleon","Harris","Chicago","IL","USA","2/25/1979","Northwestern","Oakland Raiders","1st","23rd",2002,"LB","2-Jun",255,NA,NA,NA,NA,2006,2013,7,41.8781136,-87.6297982
"8714","Nate Harris","Nate","Harris","Miami","FL","USA","3/8/1983","Louisville",NA,NA,NA,NA,"LB","Jun-00",237,NA,NA,NA,NA,2006,2013,7,25.7616798,-80.1917902
"8716","Nick Harris","Nick","Harris","Phoenix","AZ","USA","7/23/1978","California","Denver Broncos","4th","120th",2001,"P","2-Jun",218,NA,NA,NA,NA,2006,2013,7,33.4483771,-112.0740373
"8717","Odie Harris","Odie","Harris","Bryan","TX","USA","4/1/1966","Sam Houston St.",NA,NA,NA,NA,"DB","Jun-00",190,NA,NA,NA,NA,2006,2013,7,30.6743643,-96.3699632
"8718","Orien Harris","Orien","Harris","Newark","DE","USA","6/3/1983","Miami (FL)","Pittsburgh Steelers","4th","133rd",2006,"DT","3-Jun",300,NA,NA,NA,NA,2006,2013,7,40.735657,-74.1723667
"8719","Paul Harris","Paul","Harris","Mobile","AL","USA","12/19/1954","Alabama","Pittsburgh Steelers","6th","159th",1977,"LB","3-Jun",220,NA,NA,NA,NA,2006,2013,7,37.047544,-95.638411
"8720","Phil Harris","Phil","Harris","Jackson Hole","WY","USA","9/13/1944","Texas","New York Giants","7th","104th",1966,"DB","Jun-00",195,NA,NA,NA,NA,2006,2013,7,43.612255,-110.7054295
"8721","Quentin Harris","Quentin","Harris","Wilkes-Barre","PA","USA","1/26/1977","Syracuse",NA,NA,NA,NA,"DB","1-Jun",214,NA,NA,NA,NA,2006,2013,7,41.2459149,-75.8813075
"8722","RaShon Harris","RaShon","Harris","Pensacola","FL","USA","8/26/1986","Oregon","Pittsburgh Steelers","6th","205th",2009,"DT","5-Jun",320,NA,NA,NA,NA,2006,2013,7,30.421309,-87.2169149
"8723","Raymont Harris","Raymont","Harris","Lorain","OH","USA","12/23/1970","Ohio St.","Chicago Bears","4th","114th",1994,"RB","Jun-00",226,NA,NA,NA,NA,2006,2013,7,41.452819,-82.1823746
"8724","Richard Harris","Richard","Harris","Shreveport","LA","USA","1/21/1948","Grambling St.","Philadelphia Eagles","1st","5th",1971,"DE-DT","5-Jun",260,"7/26/2011","Winnipeg","Canada",NA,2006,2013,7,32.5251516,-93.7501789
"8725","Rickie Harris","Rickie","Harris","St. Louis","MO","USA","5/15/1943","Arizona",NA,NA,NA,NA,"DB","11-May",182,NA,NA,NA,NA,2006,2013,7,38.6270025,-90.1994042
"8726","Robert Harris","Robert","Harris","Riviera Beach","FL","USA","6/13/1969","Southern","Minnesota Vikings","2nd","39th",1992,"DT-DE","4-Jun",295,NA,NA,NA,NA,2006,2013,7,26.7753405,-80.0580969
"8727","Rod Harris","Rod","Harris","Dallas","TX","USA","11/14/1966","Texas A&M","Houston Oilers","4th","104th",1989,"WR","10-May",183,NA,NA,NA,NA,2006,2013,7,32.7766642,-96.7969879
"8728","Ronnie Harris","Ronnie","Harris","Granada Hills","CA","USA","6/4/1970","Oregon",NA,NA,NA,NA,"WR","11-May",179,NA,NA,NA,NA,2006,2013,7,34.2793576,-118.5021527
"8729","Roy Harris","Roy","Harris","Winter Garden","FL","USA","3/26/1961","Florida",NA,NA,NA,NA,"DE-DT","2-Jun",264,NA,NA,NA,NA,2006,2013,7,28.5652787,-81.5861847
"8730","Rudy Harris","Rudy","Harris","Brockton","MA","USA","9/18/1971","Clemson","Tampa Bay Buccaneers","4th","91st",1993,"RB","1-Jun",255,NA,NA,NA,NA,2006,2013,7,42.0834335,-71.0183787
"8731","Ryan Harris","Ryan","Harris","Minneapolis","MN","USA","3/11/1985","Notre Dame","Denver Broncos","3rd","70th",2007,"T","5-Jun",299,NA,NA,NA,NA,2006,2013,7,44.977753,-93.2650108
"8732","Sean Harris","Sean","Harris","Tucson","AZ","USA","2/25/1972","Arizona","Chicago Bears","3rd","83rd",1995,"LB","3-Jun",250,NA,NA,NA,NA,2006,2013,7,32.2226066,-110.9747108
"8733","Steve Harris","Steve","Harris","Chicago","IL","USA","12/12/1962","Northern Iowa",NA,NA,NA,NA,"RB","11-May",194,NA,NA,NA,NA,2006,2013,7,41.8781136,-87.6297982
"8734","Steven Harris","Steven","Harris","Homestead","FL","USA","8/14/1984","Florida",NA,NA,NA,NA,"DT","5-Jun",285,NA,NA,NA,NA,2006,2013,7,37.09024,-95.712891
"8735","Tim Harris","Tim","Harris","Birmingham","AL","USA","9/10/1964","Memphis","Green Bay Packers","4th","84th",1986,"LB-DE","6-Jun",260,NA,NA,NA,NA,2006,2013,7,33.5185892,-86.8103567
"8736","Tim A. Harris","Tim","A.","Compton","CA","USA","6/15/1961","Washington St.",NA,NA,NA,NA,"RB","9-May",206,NA,NA,NA,NA,2006,2013,7,33.8958492,-118.2200712
"8737","Tommie Harris","Tommie","Harris","Killeen","TX","USA","4/29/1983","Oklahoma","Chicago Bears","1st","14th",2004,"DT","3-Jun",300,NA,NA,NA,NA,2006,2013,7,31.1171194,-97.7277959
"8738","Tony Harris","Tony","Harris","Cleveland","OH","USA","4/20/1949","Toledo","San Francisco 49ers","4th","101st",1971,"DB","2-Jun",190,NA,NA,NA,NA,2006,2013,7,41.49932,-81.6943605
"8739","Tuff Harris","Tuff","Harris","Colstrip","MT","USA","1/23/1983","Montana",NA,NA,NA,NA,"DB","Jun-00",198,NA,NA,NA,NA,2006,2013,7,45.8841618,-106.6236368
"8740","Victor Harris","Victor","Harris","Highland Springs","VA","USA","2/16/1986","Virginia Tech","Philadelphia Eagles","5th","157th",2009,"DB","11-May",186,NA,NA,NA,NA,2006,2013,7,37.1134283,-93.2181124
"8741","Walt Harris","Walt","Harris","Stockton","CA","USA","4/1/1964","Stanford",NA,NA,NA,NA,"DB","1-Jun",195,NA,NA,NA,NA,2006,2013,7,37.9577016,-121.2907796
"8742","Walt Harris","Walt","Harris","La Grange","GA","USA","8/10/1974","Mississippi St.","Chicago Bears","1st","13th",1996,"DB","11-May",192,NA,NA,NA,NA,2006,2013,7,29.743235,-95.4010514
"8743","Wendell Harris","Wendell","Harris","Baton Rouge","LA","USA","10/2/1940","LSU","Baltimore Colts","1st","9th",1962,"DB-K","11-May",185,NA,NA,NA,NA,2006,2013,7,30.4514677,-91.1871466
"8744","William Harris","William","Harris","Houston","TX","USA","2/10/1965","Texas","St. Louis Cardinals","7th","195th",1987,"TE","4-Jun",239,NA,NA,NA,NA,2006,2013,7,29.7604267,-95.3698028
"8745","Jim Harris Jr.","Jim","Harris","Lake Charles","LA","USA","2/24/1943","Utah St.","New York Jets","7th","52nd",1965,"DT","4-Jun",280,NA,NA,NA,NA,2006,2013,7,30.2265949,-93.2173758
"8746","Anthony Harrison","Anthony","Harrison","Toccoa","GA","USA","9/26/1965","Georgia Tech",NA,NA,NA,NA,"DB","1-Jun",195,NA,NA,NA,NA,2006,2013,7,34.5773206,-83.3323851
"8747","Arnold Harrison","Arnold","Harrison","Augusta","GA","USA","9/20/1982","Georgia",NA,NA,NA,NA,"LB","3-Jun",236,NA,NA,NA,NA,2006,2013,7,33.4734978,-82.0105148
"8748","Bob Harrison","Bob","Harrison","St. Louis","MO","USA","11/15/1938","Ohio",NA,NA,NA,NA,"DB","11-May",185,NA,NA,NA,NA,2006,2013,7,38.6270025,-90.1994042
"8749","Bob L. Harrison","Bob","L.","Stamford","TX","USA","8/8/1937","Oklahoma","San Francisco 49ers","2nd","17th",1959,"LB","2-Jun",225,NA,NA,NA,NA,2006,2013,7,41.0534302,-73.5387341
"8750","Brandon Harrison","Brandon","Harrison","Baton Rouge","LA","USA","4/29/1985","Stanford","Houston Texans","5th","144th",2007,"DB","2-Jun",227,NA,NA,NA,NA,2006,2013,7,30.4514677,-91.1871466
"8751","Chris Harrison","Chris","Harrison","Washington","DC","USA","2/25/1972","Virginia",NA,NA,NA,NA,"G","3-Jun",290,NA,NA,NA,NA,2006,2013,7,47.7510741,-120.7401385
"8753","Dennis Harrison","Dennis","Harrison","Cleveland","OH","USA","7/31/1956","Vanderbilt","Philadelphia Eagles","4th","92nd",1978,"DE","8-Jun",275,NA,NA,NA,NA,2006,2013,7,41.49932,-81.6943605
"8754","Dick Harrison","Dick","Harrison","Buffalo","NY","USA","4/13/1916","Boston Col.",NA,NA,NA,NA,"E-DB","Jun-00",195,"5/30/1981","Boston","MA",NA,2006,2013,7,42.8864468,-78.8783689
"8755","Dwight Harrison","Dwight","Harrison","Beaumont","TX","USA","10/12/1948","Texas A&M-Kingsville","Denver Broncos","2nd","35th",1971,"DB-WR","1-Jun",187,NA,NA,NA,NA,2006,2013,7,33.9294606,-116.977248
"8756","Ed Harrison","Ed","Harrison","New York","NY","USA","12/3/1902","Boston Col.",NA,NA,NA,NA,"E","Jun-00",178,NA,NA,NA,NA,2006,2013,7,40.7127753,-74.0059728
"8757","Glynn Harrison","Glynn","Harrison","Atlanta","GA","USA","5/25/1954","Georgia","San Diego Chargers","9th","251st",1976,"RB","11-May",191,NA,NA,NA,NA,2006,2013,7,33.7489954,-84.3879824
"8758","Gran Harrison","Gran","Harrison","Ashland","MS","USA","7/1/1917","Mississippi St.",NA,NA,NA,NA,"E","3-Jun",211,"12/13/1997"," "," ",NA,2006,2013,7,40.8686675,-82.3182178
"8759","James Harrison","James","Harrison","Akron","OH","USA","5/4/1978","Kent St.",NA,NA,NA,NA,"LB","Jun-00",242,NA,NA,NA,NA,2006,2013,7,41.0814447,-81.5190053
"8760","Jerome Harrison","Jerome","Harrison","Kalamazoo","MI","USA","2/26/1983","Washington St.","Cleveland Browns","5th","145th",2006,"RB","9-May",195,NA,NA,NA,NA,2006,2013,7,42.2917069,-85.5872286
"8761","Jim Harrison","Jim","Harrison","San Antonio","TX","USA","9/10/1948","Missouri","Chicago Bears","2nd","28th",1971,"RB","4-Jun",235,NA,NA,NA,NA,2006,2013,7,29.4241219,-98.4936282
"8762","Kenny Harrison","Kenny","Harrison","Beaumont","TX","USA","12/12/1953","SMU","San Francisco 49ers","9th","250th",1976,"WR","Jun-00",176,NA,NA,NA,NA,2006,2013,7,33.9294606,-116.977248
"8763","Kevin Harrison","Kevin","Harrison","Belleville","MI","USA","12/24/1981","East. Michigan",NA,NA,NA,NA,"LB","Jun-00",250,NA,NA,NA,NA,2006,2013,7,38.5200504,-89.9839935
"8764","Lloyd Harrison","Lloyd","Harrison","Kingston",NA,"Jamaica","6/21/1977","North Carolina St.","Washington Redskins","3rd","64th",2000,"DB","10-May",190,NA,NA,NA,NA,2006,2013,7,41.9270367,-73.9973608
"8765","Marcus Harrison","Marcus","Harrison","Little Rock","AR","USA","7/10/1984","Arkansas","Chicago Bears","3rd","90th",2008,"DT","3-Jun",310,NA,NA,NA,NA,2006,2013,7,34.7464809,-92.2895948
"8767","Martin Harrison","Martin","Harrison","Livermore","CA","USA","9/20/1967","Washington","San Francisco 49ers","10th","276th",1990,"DE-LB","5-Jun",252,NA,NA,NA,NA,2006,2013,7,37.6818745,-121.7680088
"8768","Marvin Harrison","Marvin","Harrison","Philadelphia","PA","USA","8/25/1972","Syracuse","Indianapolis Colts","1st","19th",1996,"WR","Jun-00",175,NA,NA,NA,NA,2006,2013,7,39.9525839,-75.1652215
"8769","Max Harrison","Max","Harrison","Cottonwood","AL","USA","1/29/1921","Auburn",NA,NA,NA,NA,"E","1-Jun",208,NA,NA,NA,NA,2006,2013,7,29.8182805,-95.4101036
"8770","Nolan Harrison","Nolan","Harrison","Chicago","IL","USA","1/25/1969","Indiana","Los Angeles Raiders","6th","146th",1991,"DE-DT","5-Jun",280,NA,NA,NA,NA,2006,2013,7,41.8781136,-87.6297982
"8772","Reggie Harrison","Reggie","Harrison","Somerville","NJ","USA","1/9/1951","Cincinnati","St. Louis Cardinals","9th","215th",1974,"RB","11-May",218,NA,NA,NA,NA,2006,2013,7,42.3875968,-71.0994968
"8773","Rob Harrison","Rob","Harrison","Fortuna","CA","USA","8/31/1963","San Diego St.","Los Angeles Raiders","10th","254th",1987,"DB","2-Jun",220,NA,NA,NA,NA,2006,2013,7,40.5981867,-124.1572756
"8774","Rodney Harrison","Rodney","Harrison","Markham","IL","USA","12/15/1972","West. Illinois","San Diego Chargers","5th","145th",1994,"DB","1-Jun",220,NA,NA,NA,NA,2006,2013,7,43.8561002,-79.3370188
"8775","Todd Harrison","Todd","Harrison","Gainesville","FL","USA","3/20/1969","North Carolina St.","Chicago Bears","5th","134th",1992,"TE","4-Jun",260,NA,NA,NA,NA,2006,2013,7,29.6516344,-82.3248262
"8776","Tyreo Harrison","Tyreo","Harrison","Sulphur Springs","TX","USA","5/15/1980","Notre Dame","Philadelphia Eagles","6th","198th",2002,"LB","2-Jun",238,NA,NA,NA,NA,2006,2013,7,33.1384479,-95.6010668
"8777","Vic Harrison","Vic","Harrison","Henderson","NC","USA","2/9/1961","North Carolina",NA,NA,NA,NA,"WR","9-May",184,NA,NA,NA,NA,2006,2013,7,36.0395247,-114.9817213
"8778","Carl Harry","Carl","Harry","Fountain Valley","CA","USA","10/26/1967","Utah",NA,NA,NA,NA,"WR","9-May",168,NA,NA,NA,NA,2006,2013,7,33.7090212,-117.9544069
"8779","Emile Harry","Emile","Harry","Los Angeles","CA","USA","4/5/1963","Stanford","Atlanta Falcons","4th","89th",1985,"WR","11-May",175,NA,NA,NA,NA,2006,2013,7,34.0522342,-118.2436849
"8780","Ben Hart","Ben","Hart","Oklahoma City","OK","USA","8/19/1945","Oklahoma","New Orleans Saints","3rd","80th",1967,"E","2-Jun",205,"8/27/2004","Garden City","KS",NA,2006,2013,7,35.4675602,-97.5164276
"8781","Clinton Hart","Clinton","Hart","Dade City","FL","USA","7/20/1977","Central Florida CC",NA,NA,NA,NA,"DB","Jun-00",205,NA,NA,NA,NA,2006,2013,7,28.3647248,-82.1959178
"8782","Dick Hart","Dick","Hart","Morrisville","PA","USA","3/4/1943","none",NA,NA,NA,NA,"G","2-Jun",253,NA,NA,NA,NA,2006,2013,7,42.8986791,-75.6401825
"8783","Doug Hart","Doug","Hart","Fort Worth","TX","USA","6/3/1939","Texas-Arlington",NA,NA,NA,NA,"DB","Jun-00",190,NA,NA,NA,NA,2006,2013,7,32.7554883,-97.3307658
"8784","Harold Hart","Harold","Hart","Lake City","FL","USA","7/13/1952","Texas Southern","Oakland Raiders","11th","279th",1974,"RB","Jun-00",206,NA,NA,NA,NA,2006,2013,7,30.1896756,-82.6392899
"8785","Jeff Hart","Jeff","Hart","Portland","OR","USA","9/10/1953","Oregon St.","San Francisco 49ers","3rd","71st",1975,"T","5-Jun",266,NA,NA,NA,NA,2006,2013,7,45.5122308,-122.6587185
"8786","Jim Hart","Jim","Hart","Evanston","IL","USA","4/29/1944","Southern Illinois",NA,NA,NA,NA,"QB","1-Jun",215,NA,NA,NA,NA,2006,2013,7,42.0450722,-87.6876969
"8787","Larry Hart","Larry","Hart","Madison","MS","USA","7/16/1987","Central Arkansas","Jacksonville Jaguars","5th","143rd",2010,"DE","1-Jun",248,NA,NA,NA,NA,2006,2013,7,43.0730517,-89.4012302
"8788","Lawrence Hart","Lawrence","Hart","New Orleans","LA","USA","9/19/1976","Southern","New York Jets","7th","195th",1998,"TE","4-Jun",271,NA,NA,NA,NA,2006,2013,7,29.9510658,-90.0715323
"8789","Leo Hart","Leo","Hart","Kinston","NC","USA","3/3/1949","Duke","Atlanta Falcons","3rd","59th",1971,"QB","3-Jun",203,NA,NA,NA,NA,2006,2013,7,35.2626635,-77.5816353
"8790","Leon Hart","Leon","Hart","Pittsburgh","PA","USA","11/2/1928","Notre Dame","Detroit Lions","1st","1st",1950,"E-FB-DE","5-Jun",257,"9/24/2002","South Bend","IN",NA,2006,2013,7,40.4406248,-79.9958864
"8791","Les Hart","Les","Hart","Yonkers","NY","USA","3/7/1908","Colgate",NA,NA,NA,NA,"BB","11-May",180,NA,NA,NA,NA,2006,2013,7,40.9312099,-73.8987469
"8792","Mike Hart","Mike","Hart","Syracuse","NY","USA","4/9/1986","Michigan","Indianapolis Colts","6th","202nd",2008,"RB","9-May",195,NA,NA,NA,NA,2006,2013,7,43.0481221,-76.1474244
"8793","Pete Hart","Pete","Hart","Aspermont","TX","USA","4/19/1933","Hardin-Simmons","Chicago Cardinals","17th","194th",1959,"FB","9-May",190,NA,NA,NA,NA,2006,2013,7,33.1334307,-100.2273276
"8794","Roy Hart","Roy","Hart","Tifton","GA","USA","7/10/1965","South Carolina","Seattle Seahawks","6th","158th",1988,"NT-DT","1-Jun",280,NA,NA,NA,NA,2006,2013,7,31.4504629,-83.5084973
"8795","Tommy Hart","Tommy","Hart","Macon","GA","USA","11/7/1944","Morris Brown","San Francisco 49ers","10th","261st",1968,"DE-LB","4-Jun",245,NA,NA,NA,NA,2006,2013,7,32.8406946,-83.6324022
"8796","Mike Hartenstine","Mike","Hartenstine","Bethlehem","PA","USA","7/27/1953","Penn St.","Chicago Bears","2nd","31st",1975,"DE","3-Jun",251,NA,NA,NA,NA,2006,2013,7,31.7053821,35.2024425
"8797","Jeff Hartings","Jeff","Hartings","St. Henry","OH","USA","9/7/1972","Penn St.","Detroit Lions","1st","23rd",1996,"C-G","3-Jun",301,NA,NA,NA,NA,2006,2013,7,36.2767308,-95.8490234
"8798","Greg Hartle","Greg","Hartle","Savannah","GA","USA","2/14/1951","Newberry","St. Louis Cardinals","10th","251st",1974,"LB","2-Jun",225,NA,NA,NA,NA,2006,2013,7,32.0808989,-81.091203
"8799","Frank Hartley","Frank","Hartley","Chicago","IL","USA","12/15/1967","Illinois",NA,NA,NA,NA,"TE","2-Jun",268,NA,NA,NA,NA,2006,2013,7,41.8781136,-87.6297982
"8800","Garrett Hartley","Garrett","Hartley","Keller","TX","USA","5/16/1986","Oklahoma",NA,NA,NA,NA,"K","8-May",204,NA,NA,NA,NA,2006,2013,7,32.9341893,-97.229298
"8801","Howard Hartley","Howard","Hartley","Ravenswood","WV","USA","9/26/1924","Duke",NA,NA,NA,NA,"B","Jun-00",185,"9/29/2006","Columbia","SC",NA,2006,2013,7,38.3008976,-122.4415138
"8802","Ken Hartley","Ken","Hartley","Hamilton",NA,"Bermuda","4/28/1957","Catawba",NA,NA,NA,NA,"P","2-Jun",200,NA,NA,NA,NA,2006,2013,7,37.0148298,-95.6156498
"8803","Brian Hartline","Brian","Hartline","Canton","OH","USA","11/22/1986","Ohio St.","Miami Dolphins","4th","108th",2009,"WR","2-Jun",180,NA,NA,NA,NA,2006,2013,7,38.3861194,-97.4280895
"8804","Bill Hartman","Bill","Hartman","Thomaston","GA","USA","3/17/1915","Georgia","Washington Redskins","8th","69th",1938,"B","Jun-00",188,"3/16/2006","Athens","GA",NA,2006,2013,7,41.6743343,-73.0724037
"8805","Fred Hartman","Fred","Hartman","Dallas","TX","USA","5/21/1917","Schreiner College","Chicago Bears","8th","61st",1941,"T","1-Jun",229,"4/30/1984","Houston","TX",NA,2006,2013,7,32.7766642,-96.7969879
"8809","Perry Hartnett","Perry","Hartnett","Galveston","TX","USA","4/28/1960","SMU","Chicago Bears","5th","116th",1982,"G","5-Jun",278,NA,NA,NA,NA,2006,2013,7,29.3013479,-94.7976958
"8810","George Hartong","George","Hartong","Joliet","IL","USA","1896-07-18","Chicago",NA,NA,NA,NA,"G-T-C","Jun-00",210,NA,NA,NA,NA,2006,2013,7,41.525031,-88.0817251
"8811","Shaunard Harts","Shaunard","Harts","Pittsburg","CA","USA","8/4/1978","Boise St.","Kansas City Chiefs","7th","212th",2001,"DB","Jun-00",207,NA,NA,NA,NA,2006,2013,7,38.0279762,-121.8846806
"8812","Mark Hartsell","Mark","Hartsell","Brockton","MA","USA","12/7/1973","Boston Col.",NA,NA,NA,NA,"QB","4-Jun",225,NA,NA,NA,NA,2006,2013,7,42.0834335,-71.0183787
"8814","Ben Hartsock","Ben","Hartsock","Chillicothe","OH","USA","7/5/1980","Ohio St.","Indianapolis Colts","3rd","68th",2004,"TE","4-Jun",264,NA,NA,NA,NA,2006,2013,7,39.3331197,-82.9824019
"8815","Ed Hartwell","Ed","Hartwell","Las Vegas","NV","USA","5/27/1978","Wisconsin","Baltimore Ravens","4th","126th",2001,"LB","1-Jun",250,NA,NA,NA,NA,2006,2013,7,36.1699412,-115.1398296
"8816","Carter Hartwig","Carter","Hartwig","Culver City","CA","USA","2/27/1956","USC","Houston Oilers","8th","214th",1979,"DB","Jun-00",205,NA,NA,NA,NA,2006,2013,7,34.0211224,-118.3964665
"8817","Justin Hartwig","Justin","Hartwig","Mankato","MN","USA","11/21/1978","Kansas","Tennessee Titans","6th","187th",2002,"C-G","4-Jun",305,NA,NA,NA,NA,2006,2013,7,44.1635775,-93.9993996
"8818","Keith Hartwig","Keith","Hartwig","Corona Del Mar","CA","USA","12/10/1953","Arizona","Minnesota Vikings","11th","306th",1977,"WR","Jun-00",186,NA,NA,NA,NA,2006,2013,7,33.5978595,-117.8730142
"8819","John Harty","John","Harty","Sioux City","IA","USA","12/17/1958","Iowa","San Francisco 49ers","2nd","36th",1981,"NT-DE","4-Jun",260,NA,NA,NA,NA,2006,2013,7,42.4963416,-96.4049408
"8820","Bug Hartzog","Bug","Hartzog","Terrell","TX","USA","4/11/1901","Baylor",NA,NA,NA,NA,"G","11-May",195,"5/18/1968","Port Lavaca","TX",NA,2006,2013,7,32.7359626,-96.2752569
"8821","Claude Harvey","Claude","Harvey","Willis","TX","USA","3/27/1948","Prairie View",NA,NA,NA,NA,"LB","4-Jun",225,NA,NA,NA,NA,2006,2013,7,37.689269,-97.343345
"8822","Derrick Harvey","Derrick","Harvey","Greenbelt","MD","USA","11/9/1986","Florida","Jacksonville Jaguars","1st","8th",2008,"DE","5-Jun",252,NA,NA,NA,NA,2006,2013,7,39.0045544,-76.8755282
"8823","Frank Harvey","Frank","Harvey","Dawson","GA","USA","1/19/1971","Georgia","Arizona Cardinals","7th","204th",1994,"RB","Jun-00",245,NA,NA,NA,NA,2006,2013,7,41.8913556,-87.6471969
"8824","George Harvey","George","Harvey","Topeka","KS","USA","8/18/1945","Kansas","New Orleans Saints","6th","134th",1967,"T","4-Jun",245,NA,NA,NA,NA,2006,2013,7,39.0473451,-95.6751576
"8825","James Harvey","James","Harvey","New Orleans","LA","USA","11/27/1965","Jackson St.",NA,NA,NA,NA,"G-T","3-Jun",265,NA,NA,NA,NA,2006,2013,7,29.9510658,-90.0715323
"8826","Jim Harvey","Jim","Harvey","Jackson","MS","USA","8/20/1943","Mississippi","Green Bay Packers","5th","59th",1965,"G-T","5-Jun",255,NA,NA,NA,NA,2006,2013,7,37.0328728,-95.6316455
"8827","John Harvey","John","Harvey","New York","NY","USA","12/28/1966","Texas-El Paso",NA,NA,NA,NA,"RB","11-May",185,NA,NA,NA,NA,2006,2013,7,40.7127753,-74.0059728
"8828","Ken Harvey","Ken","Harvey","Austin","TX","USA","5/6/1965","California","Phoenix Cardinals","1st","12th",1988,"LB","2-Jun",237,NA,NA,NA,NA,2006,2013,7,30.267153,-97.7430608
"8830","Marvin Harvey","Marvin","Harvey","Donalsonville","GA","USA","10/17/1959","Southern Miss","Kansas City Chiefs","3rd","70th",1981,"TE-WR","3-Jun",220,NA,NA,NA,NA,2006,2013,7,31.0404625,-84.8790911
"8831","Maurice Harvey","Maurice","Harvey","Cincinnati","OH","USA","1/14/1956","Ball St.","Oakland Raiders","4th","86th",1978,"DB","10-May",190,NA,NA,NA,NA,2006,2013,7,39.1031182,-84.5120196
"8832","Norm Harvey","Norm","Harvey","Calumet","MI","USA","1896-08-27","Detroit Mercy",NA,NA,NA,NA,"T-E-C-G","Jun-00",196,"2/16/1983","Clearwater","FL",NA,2006,2013,7,35.5359917,-98.1077959
"8833","Richard Harvey","Richard","Harvey","Gulfport","MS","USA","10/22/1945","Jackson St.","Los Angeles Rams","8th","203rd",1969,"DB","2-Jun",190,NA,NA,NA,NA,2006,2013,7,30.3674198,-89.0928155
"8834","Richard Harvey","Richard","Harvey","Pascagoula","MS","USA","9/11/1966","Tulane","Buffalo Bills","11th","305th",1989,"LB","1-Jun",235,NA,NA,NA,NA,2006,2013,7,30.3657552,-88.5561272
"8835","Stacy Harvey","Stacy","Harvey","Pasadena","CA","USA","3/8/1965","Arizona St.",NA,NA,NA,NA,"LB","4-Jun",245,NA,NA,NA,NA,2006,2013,7,34.1477849,-118.1445155
"8836","Waddey Harvey","Waddey","Harvey","Richmond","VA","USA","3/26/1947","Virginia Tech","Buffalo Bills","8th","183rd",1969,"DT","4-Jun",282,NA,NA,NA,NA,2006,2013,7,37.5407246,-77.4360481
"8837","Allen Harvin","Allen","Harvin","Philadelphia","PA","USA","3/18/1959","Cincinnati",NA,NA,NA,NA,"RB","9-May",200,NA,NA,NA,NA,2006,2013,7,39.9525839,-75.1652215
"8838","Percy Harvin","Percy","Harvin","Chesapeake","VA","USA","5/28/1988","Florida","Minnesota Vikings","1st","22nd",2009,"WR","11-May",200,NA,NA,NA,NA,2006,2013,7,36.7682088,-76.2874927
